trade_date,open
2021-06-15,66.5
2021-06-11,65.55
2021-06-10,63.97
2021-06-09,65.53
2021-06-08,64.12
2021-06-07,64.48
2021-06-04,64.0
2021-06-03,67.4
2021-06-02,68.14
2021-06-01,69.78
2021-05-31,70.0
2021-05-28,67.09
2021-05-27,67.9
2021-05-26,62.8
2021-05-25,65.05
2021-05-24,63.65
2021-05-21,64.29
2021-05-20,63.5
2021-05-19,63.5
2021-05-18,68.88
2021-05-17,72.49
2021-05-14,66.5
2021-05-13,61.55
2021-05-12,62.55
2021-05-11,64.0
2021-05-10,60.12
2021-05-07,55.33
2021-05-06,55.51
2021-04-30,55.54
2021-04-29,53.33
2021-04-28,48.81
2021-04-27,49.36
2021-04-26,49.8
2021-04-23,46.26
2021-04-22,46.3
2021-04-21,44.11
2021-04-20,45.31
2021-04-19,43.5
2021-04-16,40.81
2021-04-15,40.8
2021-04-14,41.2
2021-04-13,41.25
2021-04-12,40.81
2021-04-09,42.05
2021-04-08,40.05
2021-04-07,40.04
2021-04-06,40.86
2021-04-02,40.5
2021-04-01,40.03
2021-03-31,39.47
2021-03-30,39.07
2021-03-29,39.0
2021-03-26,38.8
2021-03-25,37.0
2021-03-24,39.7
2021-03-23,40.09
2021-03-22,39.65
2021-03-19,39.67
2021-03-18,40.1
2021-03-17,39.59
2021-03-16,39.93
2021-03-15,39.81
2021-03-12,39.68
2021-03-11,38.81
2021-03-10,40.0
2021-03-09,40.1
2021-03-08,42.63
2021-03-05,42.0
2021-03-04,44.5
2021-03-03,44.8
2021-03-02,46.23
2021-03-01,46.05
2021-02-26,45.38
2021-02-25,45.62
2021-02-24,46.88
2021-02-23,46.73
2021-02-22,47.72
2021-02-19,48.02
2021-02-18,50.34
2021-02-10,47.45
2021-02-09,46.68
2021-02-08,47.5
2021-02-05,46.65
2021-02-04,46.65
2021-02-03,46.73
2021-02-02,46.81
2021-02-01,45.5
2021-01-29,46.4
2021-01-28,48.46
2021-01-27,49.84
2021-01-26,51.06
2021-01-25,52.05
2021-01-22,50.47
2021-01-21,50.7
2021-01-20,49.85
2021-01-19,50.29
2021-01-18,49.99
2021-01-15,49.33
2021-01-14,50.18
2021-01-13,51.33
2021-01-12,50.15
2021-01-11,52.3
2021-01-08,52.24
2021-01-07,53.67
2021-01-06,52.96
2021-01-05,52.5
2021-01-04,52.99
2020-12-31,52.29
2020-12-30,51.25
2020-12-29,52.6
2020-12-28,55.88
2020-12-25,57.4
2020-12-24,58.0
2020-12-23,56.99
2020-12-22,55.99
2020-12-21,55.95
2020-12-18,56.63
2020-12-17,57.22
2020-12-16,55.4
2020-12-15,54.8
2020-12-14,57.65
2020-12-11,54.83
2020-12-10,54.0
2020-12-09,53.8
2020-12-08,54.15
2020-12-07,54.5
2020-12-04,54.27
2020-12-03,53.26
