trade_date,open
2021-06-15,20.47
2021-06-11,20.86
2021-06-10,20.79
2021-06-09,20.93
2021-06-08,21.31
2021-06-07,21.34
2021-06-04,20.36
2021-06-03,20.06
2021-06-02,19.88
2021-06-01,20.06
2021-05-31,18.88
2021-05-28,18.47
2021-05-27,18.3
2021-05-26,18.03
2021-05-25,17.8
2021-05-24,18.06
2021-05-21,18.2
2021-05-20,18.59
2021-05-19,18.82
2021-05-18,19.14
2021-05-17,18.59
2021-05-14,18.77
2021-05-13,19.02
2021-05-12,19.34
2021-05-11,20.09
2021-05-10,19.99
2021-05-07,19.56
2021-05-06,19.89
2021-04-30,18.76
2021-04-29,18.75
2021-04-28,18.55
2021-04-27,18.38
2021-04-26,18.75
2021-04-23,18.09
2021-04-22,18.33
2021-04-21,18.23
2021-04-20,18.29
2021-04-19,17.71
2021-04-16,18.18
2021-04-15,17.89
2021-04-14,17.84
2021-04-13,17.9
2021-04-12,18.8
2021-04-09,18.87
2021-04-08,18.58
2021-04-07,18.08
2021-04-06,18.2
2021-04-02,18.23
2021-04-01,18.38
2021-03-31,18.99
2021-03-30,18.05
2021-03-29,18.3
2021-03-26,17.51
2021-03-25,17.2
2021-03-24,17.6
2021-03-23,19.03
2021-03-22,18.74
2021-03-19,18.52
2021-03-18,19.15
2021-03-17,18.79
2021-03-16,19.71
2021-03-15,19.42
2021-03-12,19.95
2021-03-11,19.19
2021-03-10,19.03
2021-03-09,19.6
2021-03-08,20.59
2021-03-05,20.7
2021-03-04,21.6
2021-03-03,20.6
2021-03-02,20.58
2021-03-01,19.99
2021-02-26,19.85
2021-02-25,22.11
2021-02-24,22.04
2021-02-23,21.1
2021-02-22,23.13
2021-02-19,22.72
2021-02-18,22.91
2021-02-10,19.75
2021-02-09,18.35
2021-02-08,16.19
2021-02-05,17.5
2021-02-04,18.2
2021-02-03,17.9
2021-02-02,17.75
2021-02-01,17.59
2021-01-29,18.49
2021-01-28,17.75
2021-01-27,18.69
2021-01-26,17.53
2021-01-25,17.56
2021-01-22,18.6
2021-01-21,16.8
2021-01-20,15.34
2021-01-19,15.85
2021-01-18,15.98
2021-01-15,15.37
2021-01-14,16.01
2021-01-13,15.73
2021-01-12,15.42
2021-01-11,16.0
2021-01-08,17.2
2021-01-07,16.7
2021-01-06,17.27
2021-01-05,17.09
2021-01-04,17.15
2020-12-31,16.88
2020-12-30,17.12
2020-12-29,17.19
2020-12-28,18.36
2020-12-25,17.51
2020-12-24,17.5
2020-12-23,17.4
2020-12-22,17.36
2020-12-21,16.92
2020-12-18,15.3
2020-12-17,14.55
2020-12-16,14.63
2020-12-15,14.42
2020-12-14,14.34
2020-12-11,14.99
2020-12-10,14.79
2020-12-09,15.08
2020-12-08,15.15
2020-12-07,15.17
2020-12-04,14.84
2020-12-03,15.18
2020-12-02,15.2
2020-12-01,15.19
2020-11-30,15.37
2020-11-27,15.78
2020-11-26,15.98
2020-11-25,16.17
2020-11-24,15.6
2020-11-23,15.5
2020-11-20,14.73
2020-11-19,15.22
2020-11-18,15.16
2020-11-17,15.4
2020-11-16,14.87
2020-11-13,14.55
2020-11-12,14.64
2020-11-11,14.48
2020-11-10,14.7
2020-11-09,14.5
2020-11-06,14.44
2020-11-05,14.35
2020-11-04,14.22
2020-11-03,13.4
2020-11-02,13.31
2020-10-30,14.08
2020-10-29,13.57
2020-10-28,13.43
2020-10-27,13.41
2020-10-26,13.61
2020-10-23,13.86
2020-10-22,14.02
2020-10-21,14.2
2020-10-20,14.06
2020-10-19,14.18
2020-10-16,14.15
2020-10-15,14.28
2020-10-14,14.17
2020-10-13,14.19
2020-10-12,13.9
2020-10-09,13.6
2020-09-30,13.46
2020-09-29,13.5
2020-09-28,13.5
2020-09-25,13.39
2020-09-24,13.77
2020-09-23,13.94
2020-09-22,14.1
2020-09-21,14.33
2020-09-18,14.03
2020-09-17,14.01
2020-09-16,14.16
2020-09-15,14.49
2020-09-14,14.05
2020-09-11,13.83
2020-09-10,13.87
2020-09-09,14.01
2020-09-08,14.06
2020-09-07,14.16
2020-09-04,14.2
2020-09-03,14.61
2020-09-02,14.84
2020-09-01,14.73
2020-08-31,14.91
2020-08-28,14.54
2020-08-27,14.51
2020-08-26,14.85
2020-08-25,14.93
2020-08-24,15.03
2020-08-21,14.63
2020-08-20,14.88
2020-08-19,15.49
2020-08-18,15.6
2020-08-17,15.3
2020-08-14,15.16
2020-08-13,15.15
2020-08-12,15.49
2020-08-11,15.86
2020-08-10,16.32
2020-08-07,16.66
2020-08-06,16.17
2020-08-05,15.79
2020-08-04,15.45
2020-08-03,15.02
2020-07-31,15.15
2020-07-30,15.49
2020-07-29,15.25
2020-07-28,15.3
2020-07-27,15.12
2020-07-24,15.45
2020-07-23,15.68
2020-07-22,15.49
2020-07-21,15.43
2020-07-20,14.68
2020-07-17,14.37
2020-07-16,16.51
2020-07-15,16.58
2020-07-14,15.99
2020-07-13,15.65
2020-07-10,15.24
2020-07-09,14.89
2020-07-08,13.44
2020-07-07,13.5
2020-07-06,12.87
2020-07-03,12.35
2020-07-02,11.9
2020-07-01,11.87
2020-06-30,11.71
2020-06-29,11.74
2020-06-24,12.04
2020-06-23,12.1
2020-06-22,12.15
2020-06-19,12.15
2020-06-18,12.15
2020-06-17,12.34
2020-06-16,12.25
2020-06-15,12.1
2020-06-12,12.0
2020-06-11,12.08
2020-06-10,12.09
2020-06-09,12.14
2020-06-08,12.07
2020-06-05,12.1
2020-06-04,12.09
2020-06-03,12.24
2020-06-02,12.38
2020-06-01,12.14
2020-05-29,12.08
2020-05-28,11.96
2020-05-27,11.6
2020-05-26,11.58
2020-05-25,11.89
2020-05-22,11.61
2020-05-21,11.72
2020-05-20,11.87
2020-05-19,12.0
2020-05-18,11.78
2020-05-15,11.61
2020-05-14,11.56
2020-05-13,11.48
2020-05-12,11.55
2020-05-11,11.63
2020-05-08,11.69
2020-05-07,11.55
2020-05-06,11.25
2020-04-30,11.0
2020-04-29,10.92
2020-04-28,11.15
2020-04-27,11.14
2020-04-24,11.3
2020-04-23,11.35
2020-04-22,11.3
2020-04-21,11.54
2020-04-20,11.42
2020-04-17,11.45
2020-04-16,11.48
2020-04-15,11.61
2020-04-14,11.46
2020-04-13,11.62
2020-04-10,11.62
2020-04-09,11.48
2020-04-08,11.4
2020-04-07,11.37
2020-04-03,11.33
2020-04-02,11.22
2020-04-01,11.27
2020-03-31,11.15
2020-03-30,11.22
2020-03-27,11.35
2020-03-26,11.29
2020-03-25,11.36
2020-03-24,11.23
2020-03-23,11.22
2020-03-20,11.65
2020-03-19,11.47
2020-03-18,11.93
2020-03-17,11.95
2020-03-16,12.82
2020-03-13,11.45
2020-03-12,11.98
2020-03-11,12.18
2020-03-10,11.8
2020-03-09,12.15
2020-03-06,12.34
2020-03-05,12.38
2020-03-04,12.21
2020-03-03,12.53
2020-03-02,12.0
2020-02-28,12.3
2020-02-27,12.8
2020-02-26,12.9
2020-02-25,12.5
2020-02-24,12.96
2020-02-21,12.93
2020-02-20,12.84
2020-02-19,13.4
2020-02-18,13.37
2020-02-17,13.21
2020-02-14,13.2
2020-02-13,12.91
2020-02-12,11.95
2020-02-11,11.69
2020-02-10,11.23
2020-02-07,11.27
2020-02-06,11.17
2020-02-05,10.74
2020-02-04,10.18
2020-02-03,11.25
2020-01-23,12.65
2020-01-22,12.75
2020-01-21,13.0
2020-01-20,13.0
2020-01-17,13.11
2020-01-16,13.14
2020-01-15,13.35
2020-01-14,13.23
2020-01-13,13.15
2020-01-10,13.1
2020-01-09,13.13
2020-01-08,13.3
2020-01-07,13.38
2020-01-06,13.1
2020-01-03,13.2
2020-01-02,13.18
2019-12-31,13.1
2019-12-30,13.11
2019-12-27,12.98
2019-12-26,12.72
2019-12-25,12.88
2019-12-24,12.26
2019-12-23,12.57
2019-12-20,12.62
2019-12-19,12.55
2019-12-18,12.63
2019-12-17,12.35
2019-12-16,12.26
2019-12-13,12.26
