trade_date,open
2021-06-15,30.13
2021-06-11,30.29
2021-06-10,30.95
2021-06-09,31.19
2021-06-08,31.2
2021-06-07,31.7
2021-06-04,31.74
2021-06-03,31.56
2021-06-02,31.83
2021-06-01,32.43
2021-05-31,31.37
2021-05-28,32.18
2021-05-27,31.99
2021-05-26,31.5
2021-05-25,31.0
2021-05-24,31.35
2021-05-21,31.25
2021-05-20,31.3
2021-05-19,31.73
2021-05-18,31.03
2021-05-17,31.12
2021-05-14,31.36
2021-05-13,30.51
2021-05-12,30.31
2021-05-11,29.74
2021-05-10,30.3
2021-05-07,30.22
2021-05-06,30.69
2021-04-30,29.28
2021-04-29,29.44
2021-04-28,29.31
2021-04-27,27.64
2021-04-26,27.69
2021-04-23,27.8
2021-04-22,28.06
2021-04-21,27.65
2021-04-20,27.73
2021-04-19,27.5
2021-04-16,27.3
2021-04-15,27.6
2021-04-14,27.31
2021-04-13,27.28
2021-04-12,27.67
2021-04-09,27.89
2021-04-08,27.81
2021-04-07,27.82
2021-04-06,27.97
2021-04-02,27.99
2021-04-01,27.99
2021-03-31,27.7
2021-03-30,28.18
2021-03-29,28.0
2021-03-26,27.88
2021-03-25,27.88
2021-03-24,27.71
2021-03-23,28.25
2021-03-22,28.77
2021-03-19,29.18
2021-03-18,29.25
2021-03-17,29.36
2021-03-16,28.98
2021-03-15,28.74
2021-03-12,28.79
2021-03-11,28.41
2021-03-10,29.08
2021-03-09,29.0
2021-03-08,29.48
2021-03-05,29.36
2021-03-04,29.65
2021-03-03,29.56
2021-03-02,29.42
2021-03-01,28.87
2021-02-26,28.77
2021-02-25,28.92
2021-02-24,29.21
2021-02-23,29.07
2021-02-22,29.24
2021-02-19,28.98
2021-02-18,29.08
2021-02-10,29.1
2021-02-09,28.2
2021-02-08,27.3
2021-02-05,27.07
2021-02-04,27.66
2021-02-03,28.04
2021-02-02,27.84
2021-02-01,27.6
2021-01-29,28.55
2021-01-28,28.83
2021-01-27,28.79
2021-01-26,29.29
2021-01-25,30.05
2021-01-22,29.94
2021-01-21,29.96
2021-01-20,29.78
2021-01-19,29.72
2021-01-18,29.8
2021-01-15,29.67
2021-01-14,29.45
2021-01-13,29.68
2021-01-12,29.51
2021-01-11,30.2
2021-01-08,30.0
2021-01-07,30.61
2021-01-06,30.88
2021-01-05,29.22
2021-01-04,29.3
2020-12-31,28.93
2020-12-30,28.85
2020-12-29,28.9
2020-12-28,29.1
2020-12-25,28.9
2020-12-24,29.76
2020-12-23,30.28
2020-12-22,29.9
2020-12-21,30.01
2020-12-18,30.28
2020-12-17,30.1
2020-12-16,30.21
2020-12-15,30.1
2020-12-14,30.05
2020-12-11,30.5
2020-12-10,30.35
2020-12-09,30.65
2020-12-08,30.88
2020-12-07,31.35
2020-12-04,31.28
2020-12-03,31.23
2020-12-02,31.41
2020-12-01,30.84
2020-11-30,31.01
2020-11-27,30.83
2020-11-26,31.06
2020-11-25,31.41
2020-11-24,31.58
2020-11-23,31.2
2020-11-20,31.17
2020-11-19,31.12
2020-11-18,31.0
2020-11-17,30.75
2020-11-16,30.57
2020-11-13,30.87
2020-11-12,30.76
2020-11-11,31.29
2020-11-10,31.25
2020-11-09,30.86
2020-11-06,30.93
2020-11-05,30.59
2020-11-04,30.56
2020-11-03,30.28
2020-11-02,30.74
2020-10-30,31.0
2020-10-29,30.29
2020-10-28,30.85
2020-10-27,30.76
2020-10-26,30.89
2020-10-23,31.5
2020-10-22,31.74
2020-10-21,31.9
2020-10-20,32.52
2020-10-19,34.98
2020-10-16,32.2
2020-10-15,31.0
2020-10-14,31.49
2020-10-13,31.17
2020-10-12,30.5
2020-10-09,30.5
2020-09-30,30.22
2020-09-29,30.12
2020-09-28,30.23
2020-09-25,30.65
2020-09-24,31.0
2020-09-23,31.17
2020-09-22,31.01
2020-09-21,31.45
2020-09-18,31.01
2020-09-17,31.25
2020-09-16,31.22
2020-09-15,30.98
2020-09-14,30.7
2020-09-11,30.4
2020-09-10,31.09
2020-09-09,31.05
2020-09-08,31.1
2020-09-07,32.09
2020-09-04,32.31
2020-09-03,32.5
2020-09-02,32.34
2020-09-01,32.47
2020-08-31,32.69
2020-08-28,32.19
2020-08-27,32.17
2020-08-26,33.35
2020-08-25,34.43
2020-08-24,34.35
2020-08-21,34.5
2020-08-20,34.2
2020-08-19,35.0
2020-08-18,34.99
2020-08-17,34.51
2020-08-14,34.3
2020-08-13,34.75
2020-08-12,35.76
2020-08-11,36.93
2020-08-10,35.97
2020-08-07,35.67
2020-08-06,36.65
2020-08-05,36.59
2020-08-04,37.7
2020-08-03,37.15
2020-07-31,36.54
2020-07-30,36.16
2020-07-29,34.96
2020-07-28,35.6
2020-07-27,34.4
2020-07-24,35.94
2020-07-23,33.98
2020-07-22,33.99
2020-07-21,34.25
2020-07-20,33.91
2020-07-17,33.45
2020-07-16,35.36
2020-07-15,34.95
2020-07-14,35.5
2020-07-13,34.9
2020-07-10,35.3
2020-07-09,34.11
2020-07-08,34.28
2020-07-07,34.85
2020-07-06,33.77
2020-07-03,33.58
2020-07-02,33.0
2020-07-01,32.33
2020-06-30,31.74
2020-06-29,31.97
2020-06-24,32.25
2020-06-23,32.11
2020-06-22,32.4
2020-06-19,32.22
2020-06-18,33.12
2020-06-17,32.2
2020-06-16,31.94
2020-06-15,31.82
2020-06-12,31.22
2020-06-11,32.51
2020-06-10,32.83
2020-06-09,31.92
2020-06-08,31.76
2020-06-05,31.95
2020-06-04,31.34
2020-06-03,31.26
2020-06-02,30.76
2020-06-01,30.25
2020-05-29,29.89
2020-05-28,30.33
2020-05-27,30.57
2020-05-26,30.4
2020-05-25,30.18
2020-05-22,30.82
2020-05-21,31.09
2020-05-20,31.36
2020-05-19,30.86
2020-05-18,30.78
2020-05-15,31.1
2020-05-14,31.65
2020-05-13,31.12
2020-05-12,31.46
2020-05-11,31.4
2020-05-08,31.3
2020-05-07,31.35
2020-05-06,30.83
2020-04-30,30.7
2020-04-29,29.98
2020-04-28,30.44
2020-04-27,30.62
2020-04-24,31.4
2020-04-23,31.31
2020-04-22,30.63
2020-04-21,31.51
2020-04-20,31.58
2020-04-17,32.15
2020-04-16,32.41
2020-04-15,31.81
2020-04-14,31.5
2020-04-13,31.69
2020-04-10,31.4
2020-04-09,31.54
2020-04-08,31.35
2020-04-07,31.25
2020-04-03,30.46
2020-04-02,30.3
2020-04-01,30.86
2020-03-31,31.7
2020-03-30,31.05
2020-03-27,32.21
2020-03-26,30.98
2020-03-25,30.8
2020-03-24,30.25
2020-03-23,29.99
2020-03-20,30.1
2020-03-19,31.0
2020-03-18,32.19
2020-03-17,32.92
2020-03-16,32.63
2020-03-13,31.79
2020-03-12,33.5
2020-03-11,34.55
2020-03-10,33.81
2020-03-09,35.03
2020-03-06,35.21
2020-03-05,35.01
2020-03-04,35.23
2020-03-03,34.93
2020-03-02,34.07
2020-02-28,35.03
2020-02-27,35.57
2020-02-26,36.02
2020-02-25,36.1
2020-02-24,36.99
2020-02-21,36.7
2020-02-20,37.0
2020-02-19,37.75
2020-02-18,39.0
2020-02-17,35.92
2020-02-14,36.02
2020-02-13,36.85
2020-02-12,36.81
2020-02-11,37.18
2020-02-10,38.0
2020-02-07,40.17
2020-02-06,38.45
2020-02-05,37.5
2020-02-04,37.0
2020-02-03,37.68
2020-01-23,37.45
2020-01-22,39.0
2020-01-21,39.3
2020-01-20,36.8
2020-01-17,34.8
2020-01-16,35.33
2020-01-15,35.2
2020-01-14,35.44
2020-01-13,35.22
2020-01-10,35.0
2020-01-09,34.61
2020-01-08,34.81
2020-01-07,34.81
2020-01-06,35.06
2020-01-03,35.25
2020-01-02,35.2
2019-12-31,33.83
2019-12-30,33.74
2019-12-27,33.67
2019-12-26,33.71
2019-12-25,33.55
2019-12-24,33.35
2019-12-23,33.6
2019-12-20,34.09
2019-12-19,33.78
2019-12-18,34.03
2019-12-17,33.9
2019-12-16,33.2
2019-12-13,32.75
2019-12-12,33.01
2019-12-11,32.75
2019-12-10,32.6
2019-12-09,32.97
2019-12-06,32.77
2019-12-05,32.67
2019-12-04,32.45
2019-12-03,32.87
2019-12-02,33.2
2019-11-29,33.39
2019-11-28,33.51
2019-11-27,33.9
2019-11-26,33.38
2019-11-25,33.12
2019-11-22,33.82
2019-11-21,33.86
2019-11-20,34.12
2019-11-19,33.89
2019-11-18,33.52
2019-11-15,33.76
2019-11-14,33.7
2019-11-13,34.07
2019-11-12,34.0
2019-11-11,34.6
2019-11-08,35.35
2019-11-07,34.9
2019-11-06,34.76
2019-11-05,34.65
2019-11-04,34.69
2019-11-01,33.77
2019-10-31,33.48
2019-10-30,34.07
2019-10-29,34.99
2019-10-28,35.34
2019-10-25,34.54
2019-10-24,34.85
2019-10-23,35.07
2019-10-22,35.1
2019-10-21,35.5
2019-10-18,35.49
2019-10-17,35.7
2019-10-16,35.98
2019-10-15,35.86
2019-10-14,35.81
2019-10-11,35.44
2019-10-10,35.12
2019-10-09,34.97
2019-10-08,34.7
2019-09-30,34.59
2019-09-27,34.55
2019-09-26,35.23
2019-09-25,36.0
2019-09-24,36.25
2019-09-23,36.62
2019-09-20,36.27
2019-09-19,36.2
2019-09-18,36.52
2019-09-17,37.0
2019-09-16,37.45
2019-09-12,37.56
2019-09-11,38.52
2019-09-10,37.58
2019-09-09,37.98
2019-09-06,37.0
2019-09-05,36.8
2019-09-04,36.67
2019-09-03,37.11
2019-09-02,36.75
2019-08-30,38.0
2019-08-29,37.01
2019-08-28,37.75
2019-08-27,37.95
2019-08-26,37.4
2019-08-23,39.0
2019-08-22,38.39
2019-08-21,38.0
2019-08-20,37.07
2019-08-19,36.77
2019-08-16,36.14
2019-08-15,34.9
2019-08-14,35.09
2019-08-13,34.9
2019-08-12,34.98
2019-08-09,35.0
2019-08-08,34.79
2019-08-07,35.0
2019-08-06,34.0
2019-08-05,35.5
2019-08-02,35.71
2019-08-01,37.5
2019-07-31,38.03
2019-07-30,38.0
2019-07-29,38.2
2019-07-26,38.32
2019-07-25,38.0
2019-07-24,38.0
2019-07-23,37.68
2019-07-22,37.97
2019-07-19,39.3
2019-07-18,40.1
2019-07-17,40.69
2019-07-16,41.32
