trade_date,open
2021-06-15,50.95
2021-06-11,55.99
2021-06-10,55.6
2021-06-09,56.5
2021-06-08,51.5
2021-06-07,51.51
2021-06-04,50.14
2021-06-03,51.81
2021-06-02,52.6
2021-06-01,53.97
2021-05-31,51.15
2021-05-28,48.35
2021-05-27,48.55
2021-05-26,47.8
2021-05-25,42.69
2021-05-24,42.0
2021-05-21,43.21
2021-05-20,43.4
2021-05-19,43.44
2021-05-18,41.4
2021-05-17,42.15
2021-05-14,39.45
2021-05-13,39.23
2021-05-12,39.0
2021-05-11,38.0
2021-05-10,38.52
2021-05-07,39.18
2021-05-06,37.85
2021-04-30,40.0
2021-04-29,42.33
2021-04-28,40.96
2021-04-27,42.65
2021-04-26,42.64
2021-04-23,42.7
2021-04-22,42.71
2021-04-21,43.2
2021-04-20,42.8
2021-04-19,41.8
2021-04-16,42.3
2021-04-15,42.2
2021-04-14,41.49
2021-04-13,41.49
2021-04-12,43.5
2021-04-09,45.84
2021-04-08,45.54
2021-04-07,46.21
2021-04-06,45.99
2021-04-02,45.18
2021-04-01,44.7
2021-03-31,48.6
2021-03-30,48.14
2021-03-29,47.14
2021-03-26,45.39
2021-03-25,44.18
2021-03-24,46.87
2021-03-23,47.65
2021-03-22,48.0
2021-03-19,47.0
2021-03-18,47.23
2021-03-17,46.73
2021-03-16,47.95
2021-03-15,48.0
2021-03-12,49.5
2021-03-11,48.15
2021-03-10,49.0
2021-03-09,51.03
2021-03-08,58.37
2021-03-05,62.92
2021-03-04,65.2
2021-03-03,64.5
2021-03-02,63.37
2021-03-01,60.59
2021-02-26,62.23
2021-02-25,61.72
2021-02-24,61.5
2021-02-23,56.8
2021-02-22,63.33
2021-02-19,62.54
2021-02-18,65.75
2021-02-10,64.99
2021-02-09,57.88
2021-02-08,56.5
2021-02-05,58.59
2021-02-04,57.19
2021-02-03,61.0
2021-02-02,59.9
2021-02-01,60.19
2021-01-29,63.0
2021-01-28,63.65
2021-01-27,65.5
2021-01-26,73.1
2021-01-25,76.8
2021-01-22,72.7
2021-01-21,69.89
2021-01-20,66.56
2021-01-19,66.7
2021-01-18,66.84
2021-01-15,68.71
2021-01-14,75.5
2021-01-13,76.0
2021-01-12,69.62
2021-01-11,76.8
2021-01-08,75.0
2021-01-07,68.52
2021-01-06,66.75
2021-01-05,65.3
2021-01-04,60.7
2020-12-31,54.72
2020-12-30,50.61
2020-12-29,52.75
2020-12-28,52.1
2020-12-25,50.99
2020-12-24,51.0
2020-12-23,46.38
2020-12-22,46.49
2020-12-21,43.4
2020-12-18,44.34
2020-12-17,45.8
2020-12-16,45.34
2020-12-15,45.49
2020-12-14,44.43
2020-12-11,45.28
2020-12-10,44.5
2020-12-09,46.9
2020-12-08,47.44
2020-12-07,47.9
2020-12-04,46.35
2020-12-03,46.9
2020-12-02,47.34
2020-12-01,45.77
2020-11-30,44.8
2020-11-27,42.96
2020-11-26,41.61
2020-11-25,43.0
2020-11-24,42.28
2020-11-23,42.75
2020-11-20,41.0
2020-11-19,38.21
2020-11-18,36.8
2020-11-17,38.67
2020-11-16,38.34
2020-11-13,36.32
2020-11-12,36.23
2020-11-11,37.29
2020-11-10,38.0
2020-11-09,37.7
2020-11-06,38.35
2020-11-05,38.7
2020-11-04,38.35
2020-11-03,36.15
2020-11-02,36.9
2020-10-30,38.2
2020-10-29,35.5
