trade_date,open
2021-06-15,12.46
2021-06-11,12.96
2021-06-10,12.99
2021-06-09,13.19
2021-06-08,12.91
2021-06-07,13.03
2021-06-04,12.88
2021-06-03,12.78
2021-06-02,12.99
2021-06-01,13.2
2021-05-31,13.28
2021-05-28,13.01
2021-05-27,12.9
2021-05-26,13.2
2021-05-25,12.5
2021-05-24,12.29
2021-05-21,12.57
2021-05-20,12.25
2021-05-19,12.23
2021-05-18,12.13
2021-05-17,12.1
2021-05-14,11.47
2021-05-13,11.5
2021-05-12,11.44
2021-05-11,11.29
2021-05-10,11.48
2021-05-07,11.65
2021-05-06,12.3
2021-04-30,12.43
2021-04-29,12.2
2021-04-28,12.25
2021-04-27,12.29
2021-04-26,12.61
2021-04-23,12.7
2021-04-22,12.77
2021-04-21,12.68
2021-04-20,12.85
2021-04-19,12.55
2021-04-16,12.53
2021-04-15,12.59
2021-04-14,12.42
2021-04-13,12.36
2021-04-12,12.68
2021-04-09,12.87
2021-04-08,12.88
2021-04-07,12.88
2021-04-06,13.23
2021-04-02,13.38
2021-04-01,13.48
2021-03-31,13.42
2021-03-30,13.12
2021-03-29,13.25
2021-03-26,13.25
2021-03-25,13.3
2021-03-24,13.18
2021-03-23,12.66
2021-03-22,12.38
2021-03-19,12.3
2021-03-18,12.51
2021-03-17,12.44
2021-03-16,12.5
2021-03-15,13.1
2021-03-12,12.78
2021-03-11,12.27
2021-03-10,12.22
2021-03-09,12.63
2021-03-08,13.32
2021-03-05,12.41
2021-03-04,12.71
2021-03-03,12.6
2021-03-02,12.98
2021-03-01,12.98
2021-02-26,12.84
2021-02-25,13.32
2021-02-24,13.25
2021-02-23,13.27
2021-02-22,13.9
2021-02-19,13.49
2021-02-18,13.6
2021-02-10,12.75
2021-02-09,12.0
2021-02-08,13.62
2021-02-05,13.99
2021-02-04,14.05
2021-02-03,14.36
2021-02-02,14.0
2021-02-01,14.25
2021-01-29,14.66
2021-01-28,14.34
2021-01-27,14.36
2021-01-26,15.27
2021-01-25,15.5
2021-01-22,16.03
2021-01-21,16.01
2021-01-20,16.09
2021-01-19,16.02
2021-01-18,16.05
2021-01-15,16.05
2021-01-14,16.65
2021-01-13,17.15
2021-01-12,16.19
2021-01-11,16.65
2021-01-08,16.98
2021-01-07,16.86
2021-01-06,17.23
2021-01-05,16.03
2021-01-04,16.35
2020-12-31,15.9
2020-12-30,15.13
2020-12-29,15.37
2020-12-28,15.1
2020-12-25,15.03
2020-12-24,15.35
2020-12-23,15.53
2020-12-22,16.77
2020-12-21,16.85
2020-12-18,17.0
2020-12-17,16.36
2020-12-16,16.72
2020-12-15,16.34
2020-12-14,16.54
2020-12-11,16.66
2020-12-10,16.64
2020-12-09,17.77
2020-12-08,17.59
2020-12-07,17.79
2020-12-04,18.4
2020-12-03,18.89
2020-12-02,18.65
2020-12-01,17.98
2020-11-30,18.53
2020-11-27,17.71
2020-11-26,17.27
2020-11-25,17.75
2020-11-24,17.63
2020-11-23,16.99
2020-11-20,16.93
2020-11-19,16.43
2020-11-18,16.6
2020-11-17,16.1
2020-11-16,16.4
2020-11-13,16.23
2020-11-12,16.6
2020-11-11,16.75
2020-11-10,18.2
2020-11-09,18.84
2020-11-06,16.5
2020-11-05,16.22
2020-11-04,15.62
2020-11-03,15.3
2020-11-02,15.0
2020-10-30,15.39
2020-10-29,15.11
2020-10-28,15.08
2020-10-27,14.95
2020-10-26,15.5
2020-10-23,16.13
2020-10-22,15.75
2020-10-21,15.53
2020-10-20,15.32
2020-10-19,15.85
2020-10-16,15.38
2020-10-15,15.51
2020-10-14,15.47
2020-10-13,15.5
2020-09-18,13.99
2020-09-17,13.9
2020-09-16,14.11
2020-09-15,14.12
2020-09-14,14.14
2020-09-11,14.09
2020-09-10,14.74
2020-09-09,14.6
2020-09-08,14.57
2020-09-07,15.24
2020-09-04,14.85
2020-09-03,15.18
2020-09-02,15.57
2020-09-01,15.4
2020-08-31,15.31
2020-08-28,14.2
2020-08-27,14.04
2020-08-26,14.51
2020-08-25,14.66
2020-08-24,14.48
2020-08-21,14.36
2020-08-20,14.45
2020-08-19,14.72
2020-08-18,15.0
2020-08-17,14.3
2020-08-14,13.87
2020-08-13,13.97
2020-08-12,13.86
2020-08-11,14.38
2020-08-10,14.2
2020-08-07,14.88
2020-08-06,14.71
2020-08-05,14.67
2020-08-04,14.87
2020-08-03,14.69
2020-07-31,14.27
2020-07-30,14.6
2020-07-29,13.9
2020-07-28,14.2
2020-07-27,13.8
2020-07-24,14.7
2020-07-23,14.5
2020-07-22,15.05
2020-07-21,15.08
2020-07-20,14.81
2020-07-17,14.81
2020-07-16,15.28
2020-07-15,16.4
2020-07-14,15.71
2020-07-13,15.56
2020-07-10,16.2
2020-07-09,16.4
2020-07-08,15.81
2020-07-07,16.0
2020-07-06,14.99
2020-07-03,13.5
2020-07-02,11.52
2020-07-01,11.44
2020-06-30,11.1
2020-06-29,11.31
2020-06-24,11.75
2020-06-23,11.5
2020-06-22,11.21
2020-06-19,10.77
