trade_date,open
2021-06-15,27.72
2021-06-11,28.35
2021-06-10,28.55
2021-06-09,28.75
2021-06-08,29.03
2021-06-07,29.55
2021-06-04,29.45
2021-06-03,30.3
2021-06-02,30.11
2021-06-01,29.52
2021-05-31,30.68
2021-05-28,31.15
2021-05-27,31.62
2021-05-26,30.15
2021-05-25,30.05
2021-05-24,30.18
2021-05-21,30.07
2021-05-20,29.27
2021-05-19,29.85
2021-05-18,29.43
2021-05-17,29.2
2021-05-14,28.74
2021-05-13,29.23
2021-05-12,30.3
2021-05-11,30.69
2021-05-10,31.1
2021-05-07,33.1
2021-05-06,32.28
2021-04-30,33.58
2021-04-29,33.3
2021-04-28,32.54
2021-04-27,32.5
2021-04-26,32.57
2021-04-23,32.38
2021-04-22,33.02
2021-04-21,32.44
2021-04-20,31.97
2021-04-19,31.69
2021-04-16,31.66
2021-04-15,31.7
2021-04-14,31.53
2021-04-13,31.51
2021-04-12,31.86
2021-04-09,32.53
2021-04-08,32.03
2021-04-07,31.7
2021-04-06,32.25
2021-04-02,32.5
2021-04-01,31.5
2021-03-31,30.5
2021-03-30,30.5
2021-03-29,29.78
2021-03-26,29.15
2021-03-25,28.8
2021-03-24,29.7
2021-03-23,29.97
2021-03-22,29.73
2021-03-19,30.26
2021-03-18,30.28
2021-03-17,29.59
2021-03-16,29.09
2021-03-15,30.1
2021-03-12,29.41
2021-03-11,28.89
2021-03-10,28.63
2021-03-09,27.72
2021-03-08,29.1
2021-03-05,27.89
2021-03-04,29.0
2021-03-03,29.56
2021-03-02,30.0
2021-03-01,29.31
2021-02-26,29.2
2021-02-25,29.94
2021-02-24,31.0
2021-02-23,29.29
2021-02-22,32.62
2021-02-19,33.0
2021-02-18,35.6
2021-02-10,34.2
2021-02-09,34.69
2021-02-08,33.75
2021-02-05,32.6
2021-02-04,32.5
2021-02-03,33.5
2021-02-02,32.2
2021-02-01,32.0
2021-01-29,32.66
2021-01-28,33.0
2021-01-27,33.1
2021-01-26,34.98
2021-01-25,34.22
2021-01-22,34.36
2021-01-21,33.43
2021-01-20,33.35
2021-01-19,34.97
2021-01-18,33.3
2021-01-15,33.4
2021-01-14,34.77
2021-01-13,35.35
2021-01-12,32.72
2021-01-11,33.0
2021-01-08,32.45
2021-01-07,31.7
2021-01-06,31.91
2021-01-05,29.7
2021-01-04,29.06
2020-12-31,28.0
2020-12-30,28.0
2020-12-29,28.9
2020-12-28,28.17
2020-12-25,28.35
2020-12-24,27.4
2020-12-23,26.42
2020-12-22,26.5
2020-12-21,27.67
2020-12-18,27.3
2020-12-17,26.87
2020-12-16,26.2
2020-12-15,25.8
2020-12-14,26.3
2020-12-11,26.38
2020-12-10,26.45
2020-12-09,26.99
2020-12-08,27.41
2020-12-07,27.35
2020-12-04,27.24
2020-12-03,27.68
2020-12-02,27.7
2020-12-01,27.59
2020-11-30,28.08
2020-11-27,27.51
2020-11-26,28.11
2020-11-25,28.95
2020-11-24,30.3
2020-11-23,29.26
2020-11-20,29.13
2020-11-19,28.22
2020-11-18,28.9
2020-11-17,28.73
2020-11-16,28.98
2020-11-13,28.56
2020-11-12,28.18
2020-11-11,28.41
2020-11-10,27.97
2020-11-09,29.18
2020-11-06,28.43
2020-11-05,28.25
2020-11-04,26.9
2020-11-03,26.66
2020-11-02,25.19
2020-10-30,26.6
2020-10-29,23.73
2020-10-28,23.2
2020-10-27,22.7
2020-10-26,22.62
2020-10-23,22.75
2020-10-22,22.8
2020-10-21,22.21
2020-10-20,22.26
2020-10-19,22.4
2020-10-16,23.1
2020-10-15,23.5
2020-10-14,23.4
2020-10-13,22.81
2020-10-12,22.18
2020-10-09,22.2
2020-09-30,22.29
2020-09-29,21.8
2020-09-28,21.5
2020-09-25,22.24
2020-09-24,22.4
2020-09-23,22.31
2020-09-22,22.38
2020-09-21,22.85
2020-09-18,22.2
2020-09-17,22.15
2020-09-16,22.14
2020-09-15,21.96
2020-09-14,21.6
2020-09-11,21.35
2020-09-10,21.11
2020-09-09,21.1
2020-09-08,21.06
2020-09-07,21.17
2020-09-04,20.9
2020-09-03,21.89
2020-09-02,22.14
2020-09-01,22.1
2020-08-31,23.99
2020-08-28,22.68
2020-08-27,22.5
2020-08-26,23.03
2020-08-25,23.18
2020-08-24,22.94
2020-08-21,23.3
2020-08-20,23.05
