trade_date,open
2021-06-15,310.69
2021-06-11,314.55
2021-06-10,311.02
2021-06-09,314.3
2021-06-08,316.74
2021-06-07,319.92
2021-06-04,322.01
2021-06-03,327.99
2021-06-02,336.0
2021-06-01,331.99
2021-05-31,342.99
2021-05-28,342.0
2021-05-27,339.98
2021-05-26,342.0
2021-05-25,322.82
2021-05-24,318.0
2021-05-21,328.54
2021-05-20,324.56
2021-05-19,317.37
2021-05-18,319.31
2021-05-17,313.0
2021-05-14,297.0
2021-05-13,297.99
2021-05-12,299.39
2021-05-11,294.5
2021-05-10,289.35
2021-05-07,295.03
2021-05-06,319.0
2021-04-30,308.08
2021-04-29,307.22
2021-04-28,306.67
2021-04-27,301.55
2021-04-26,301.0
2021-04-23,298.15
2021-04-22,297.0
2021-04-21,288.0
2021-04-20,294.21
2021-04-19,285.58
2021-04-16,287.18
2021-04-15,286.96
2021-04-14,260.0
2021-04-13,292.82
2021-04-12,296.01
2021-04-09,310.0
2021-04-08,307.5
2021-04-07,315.91
2021-04-06,334.98
2021-04-02,321.0
2021-04-01,308.7
2021-03-31,316.25
2021-03-30,313.0
2021-03-29,312.97
2021-03-26,300.87
2021-03-25,288.1
2021-03-24,297.0
2021-03-23,315.0
2021-03-22,306.0
2021-03-19,305.0
2021-03-18,313.0
2021-03-17,292.95
2021-03-16,299.0
2021-03-15,303.86
2021-03-12,306.3
2021-03-11,299.0
2021-03-10,291.0
2021-03-09,280.0
2021-03-08,304.9
2021-03-05,299.8
2021-03-04,317.94
2021-03-03,314.8
2021-03-02,333.0
2021-03-01,314.96
2021-02-26,306.0
2021-02-25,322.0
2021-02-24,335.99
2021-02-23,329.88
2021-02-22,378.98
2021-02-19,379.0
2021-02-18,395.66
2021-02-10,358.0
2021-02-09,361.28
2021-02-08,347.0
2021-02-05,335.08
2021-02-04,335.48
2021-02-03,330.68
2021-02-02,308.4
2021-02-01,307.9
2021-01-29,292.9
2021-01-28,289.57
2021-01-27,299.1
2021-01-26,301.55
2021-01-25,288.01
2021-01-22,272.03
2021-01-21,271.49
2021-01-20,270.27
2021-01-19,277.11
2021-01-18,278.22
2021-01-15,279.49
2021-01-14,293.56
2021-01-13,318.0
2021-01-12,295.95
2021-01-11,290.0
2021-01-08,311.0
2021-01-07,293.35
2021-01-06,290.0
2021-01-05,290.0
2021-01-04,282.0
2020-12-31,270.02
2020-12-30,253.1
2020-12-29,256.0
2020-12-28,263.88
2020-12-25,250.0
2020-12-24,253.0
2020-12-23,237.0
2020-12-22,229.13
2020-12-21,218.0
2020-12-18,222.78
2020-12-17,220.5
2020-12-16,220.5
2020-12-15,214.06
2020-12-14,205.81
2020-12-11,210.88
2020-12-10,204.24
2020-12-09,207.83
2020-12-08,209.63
2020-12-07,197.0
2020-12-04,194.0
2020-12-03,194.08
2020-12-02,197.42
2020-12-01,194.0
2020-11-30,190.51
2020-11-27,190.33
2020-11-26,188.51
2020-11-25,194.93
2020-11-24,188.94
2020-11-23,185.0
2020-11-20,185.31
2020-11-19,175.72
2020-11-18,181.61
2020-11-17,186.46
2020-11-16,189.0
2020-11-13,195.2
2020-11-12,185.5
2020-11-11,188.0
2020-11-10,189.53
2020-11-09,197.2
2020-11-06,200.0
2020-11-05,205.0
2020-11-04,197.42
2020-11-03,196.34
2020-11-02,198.22
2020-10-30,203.03
2020-10-29,196.0
2020-10-28,190.0
2020-10-27,182.61
2020-10-26,192.65
2020-10-23,196.88
2020-10-22,194.0
2020-10-21,205.0
2020-10-20,200.1
2020-10-19,201.01
2020-10-16,203.11
2020-10-15,207.0
2020-10-14,211.92
2020-10-13,219.0
2020-10-12,204.16
