trade_date,open
2021-06-15,2.2
2021-06-11,2.2
2021-06-10,2.16
2021-06-09,2.16
2021-06-08,2.15
2021-06-07,2.15
2021-06-04,2.15
2021-06-03,2.14
2021-06-02,2.14
2021-06-01,2.15
2021-05-31,2.17
2021-05-28,2.15
2021-05-27,2.15
2021-05-26,2.15
2021-05-25,2.12
2021-05-24,2.16
2021-05-21,2.16
2021-05-20,2.17
2021-05-19,2.22
2021-05-18,2.2
2021-05-17,2.23
2021-05-14,2.2
2021-05-13,2.21
2021-05-12,2.23
2021-05-11,2.2
2021-05-10,2.19
2021-05-07,2.17
2021-05-06,2.15
2021-04-30,2.16
2021-04-29,2.15
2021-04-28,2.14
2021-04-27,2.15
2021-04-26,2.19
2021-04-23,2.24
2021-04-22,2.25
2021-04-21,2.28
2021-04-20,2.29
2021-04-19,2.29
2021-04-16,2.26
2021-04-15,2.26
2021-04-14,2.27
2021-04-13,2.29
2021-04-12,2.27
2021-04-09,2.27
2021-04-08,2.28
2021-04-07,2.27
2021-04-06,2.25
2021-04-02,2.25
2021-04-01,2.27
2021-03-31,2.24
2021-03-30,2.25
2021-03-29,2.23
2021-03-26,2.23
2021-03-25,2.24
2021-03-24,2.25
2021-03-23,2.26
2021-03-22,2.22
2021-03-19,2.25
2021-03-18,2.26
2021-03-17,2.28
2021-03-16,2.26
2021-03-15,2.19
2021-03-12,2.19
2021-03-11,2.17
2021-03-10,2.23
2021-03-09,2.2
2021-03-08,2.21
2021-03-05,2.18
2021-03-04,2.18
2021-03-03,2.16
2021-03-02,2.18
2021-03-01,2.17
2021-02-26,2.18
2021-02-25,2.19
2021-02-24,2.17
2021-02-23,2.18
2021-02-22,2.19
2021-02-19,2.06
2021-02-18,2.03
2021-02-10,2.0
2021-02-09,2.0
2021-02-08,1.99
2021-02-05,2.0
2021-02-04,2.04
2021-02-03,2.01
2021-02-02,2.02
2021-02-01,2.06
2021-01-29,2.09
2021-01-28,2.1
2021-01-27,2.12
2021-01-26,2.14
2021-01-25,2.16
2021-01-22,2.2
2021-01-21,2.21
2021-01-20,2.22
2021-01-19,2.2
2021-01-18,2.2
2021-01-15,2.21
2021-01-14,2.18
2021-01-13,2.16
2021-01-12,2.16
2021-01-11,2.2
2021-01-08,2.21
2021-01-07,2.23
2021-01-06,2.22
2021-01-05,2.21
2021-01-04,2.22
2020-12-31,2.23
2020-12-30,2.23
2020-12-29,2.2
2020-12-28,2.23
2020-12-25,2.23
2020-12-24,2.24
2020-12-23,2.24
2020-12-22,2.28
2020-12-21,2.29
2020-12-18,2.27
2020-12-17,2.24
2020-12-16,2.24
2020-12-15,2.25
2020-12-14,2.26
2020-12-11,2.29
2020-12-10,2.29
2020-12-09,2.36
2020-12-08,2.35
2020-12-07,2.38
2020-12-04,2.39
2020-12-03,2.38
2020-12-02,2.38
2020-12-01,2.36
2020-11-30,2.37
2020-11-27,2.37
2020-11-26,2.37
2020-11-25,2.38
2020-11-24,2.39
2020-11-23,2.38
2020-11-20,2.38
2020-11-19,2.39
2020-11-18,2.38
2020-11-17,2.38
2020-11-16,2.34
2020-11-13,2.37
2020-11-12,2.36
2020-11-11,2.33
2020-11-10,2.36
2020-11-09,2.31
2020-11-06,2.28
2020-11-05,2.25
2020-11-04,2.26
2020-11-03,2.23
2020-11-02,2.27
2020-10-30,2.31
2020-10-29,2.32
2020-10-28,2.34
2020-10-27,2.34
2020-10-26,2.37
2020-10-23,2.34
2020-10-22,2.35
2020-10-21,2.36
2020-10-20,2.36
2020-10-19,2.38
2020-10-16,2.35
2020-10-15,2.35
2020-10-14,2.37
2020-10-13,2.4
2020-10-12,2.35
2020-10-09,2.34
2020-09-30,2.34
2020-09-29,2.34
2020-09-28,2.33
2020-09-25,2.36
2020-09-24,2.39
2020-09-23,2.41
2020-09-22,2.44
2020-09-21,2.45
2020-09-18,2.42
2020-09-17,2.42
2020-09-16,2.41
2020-09-15,2.42
2020-09-14,2.42
2020-09-11,2.42
2020-09-10,2.54
2020-09-09,2.44
2020-09-08,2.41
2020-09-07,2.41
2020-09-04,2.43
2020-09-03,2.45
2020-09-02,2.47
2020-09-01,2.43
2020-08-31,2.46
2020-08-28,2.44
2020-08-27,2.44
2020-08-26,2.49
2020-08-25,2.51
2020-08-24,2.52
2020-08-21,2.51
2020-08-20,2.53
2020-08-19,2.54
2020-08-18,2.57
2020-08-17,2.55
2020-08-14,2.54
2020-08-13,2.58
2020-08-12,2.56
2020-08-11,2.62
2020-08-10,2.5
2020-08-07,2.53
2020-08-06,2.54
2020-08-05,2.58
2020-08-04,2.49
2020-08-03,2.45
2020-07-31,2.43
2020-07-30,2.43
2020-07-29,2.4
2020-07-28,2.41
2020-07-27,2.39
2020-07-24,2.45
2020-07-23,2.49
2020-07-22,2.53
2020-07-21,2.44
2020-07-20,2.39
2020-07-17,2.39
2020-07-16,2.49
2020-07-15,2.52
2020-07-14,2.53
2020-07-13,2.48
2020-07-10,2.55
2020-07-09,2.55
2020-07-08,2.52
2020-07-07,2.6
2020-07-06,2.43
2020-07-03,2.35
2020-07-02,2.26
2020-07-01,2.25
2020-06-30,2.26
2020-06-29,2.23
2020-06-24,2.25
2020-06-23,2.24
2020-06-22,2.27
2020-06-19,2.25
2020-06-18,2.23
2020-06-17,2.23
2020-06-16,2.22
2020-06-15,2.24
2020-06-12,2.22
2020-06-11,2.27
2020-06-10,2.26
2020-06-09,2.26
2020-06-08,2.25
2020-06-05,2.23
2020-06-04,2.26
2020-06-03,2.26
2020-06-02,2.22
2020-06-01,2.18
2020-05-29,2.22
2020-05-28,2.2
2020-05-27,2.22
2020-05-26,2.22
2020-05-25,2.2
2020-05-22,2.21
2020-05-21,2.26
2020-05-20,2.27
2020-05-19,2.28
2020-05-18,2.3
2020-05-15,2.3
2020-05-14,2.32
2020-05-13,2.34
2020-05-12,2.34
2020-05-11,2.35
2020-05-08,2.33
2020-05-07,2.36
2020-05-06,2.35
2020-04-30,2.32
2020-04-29,2.3
2020-04-28,2.34
2020-04-27,2.34
2020-04-24,2.35
2020-04-23,2.37
2020-04-22,2.35
2020-04-21,2.37
2020-04-20,2.39
2020-04-17,2.41
