trade_date,open
2021-06-15,9.5
2021-06-11,9.56
2021-06-10,8.78
2021-06-09,8.24
2021-06-08,8.05
2021-06-07,7.5
2021-06-04,7.14
2021-06-03,7.52
2021-06-02,7.4
2021-06-01,7.26
2021-05-31,7.27
2021-05-28,7.44
2021-05-27,7.36
2021-05-26,7.25
2021-05-25,6.43
2021-05-24,6.31
2021-05-21,6.17
2021-05-20,6.25
2021-05-19,6.72
2021-05-18,6.81
2021-05-17,6.77
2021-05-14,6.89
2021-05-13,7.08
2021-05-12,7.06
2021-05-11,7.0
2021-05-10,6.4
2021-05-07,6.03
2021-05-06,5.86
2021-04-30,5.86
2021-04-29,5.92
2021-04-28,5.66
2021-04-27,5.71
2021-04-26,5.69
2021-04-23,5.78
2021-04-22,5.73
2021-04-21,5.7
2021-04-20,5.76
2021-04-19,5.72
2021-04-16,5.58
2021-04-15,5.51
2021-04-14,5.46
2021-04-13,5.64
2021-04-12,5.63
2021-04-09,5.59
2021-04-08,5.7
2021-04-07,5.36
2021-04-06,5.35
2021-04-02,5.46
2021-04-01,5.4
2021-03-31,5.33
2021-03-30,5.39
2021-03-29,5.23
2021-03-26,5.15
2021-03-25,5.15
2021-03-24,5.2
2021-03-23,5.37
2021-03-22,5.28
2021-03-19,5.33
2021-03-18,5.42
2021-03-17,5.4
2021-03-16,5.42
2021-03-15,5.37
2021-03-12,5.33
2021-03-11,5.22
2021-03-10,5.24
2021-03-09,5.25
2021-03-08,5.31
2021-03-05,5.29
2021-03-04,5.33
2021-03-03,5.18
2021-03-02,5.21
2021-03-01,5.13
2021-02-26,5.2
2021-02-25,5.27
2021-02-24,5.16
2021-02-23,5.23
2021-02-22,5.09
2021-02-19,4.92
2021-02-18,4.83
2021-02-10,4.76
2021-02-09,4.65
2021-02-08,4.59
2021-02-05,4.64
2021-02-04,4.7
2021-02-03,4.74
2021-02-02,4.79
2021-02-01,4.72
2021-01-29,4.86
2021-01-28,4.95
2021-01-27,5.05
2021-01-26,4.98
2021-01-25,5.07
2021-01-22,5.25
2021-01-21,5.17
2021-01-20,5.2
2021-01-19,5.21
2021-01-18,5.17
2021-01-15,5.12
2021-01-14,5.16
2021-01-13,5.21
2021-01-12,5.16
2021-01-11,5.4
2021-01-08,5.56
2021-01-07,5.54
2021-01-06,5.63
2021-01-05,5.78
2021-01-04,5.7
2020-12-31,5.79
2020-12-30,5.65
2020-12-29,5.96
2020-12-28,6.02
2020-12-25,5.69
2020-12-24,5.76
2020-12-23,5.6
2020-12-22,5.82
2020-12-21,5.89
2020-12-18,5.47
2020-12-17,5.21
2020-12-16,5.24
2020-12-15,5.26
2020-12-14,5.46
2020-12-11,5.68
2020-12-10,5.57
2020-12-09,5.48
2020-12-08,5.49
2020-12-07,5.54
2020-12-04,5.51
2020-12-03,5.74
2020-12-02,5.57
2020-12-01,5.55
2020-11-30,5.48
2020-11-27,5.48
2020-11-26,5.61
2020-11-25,5.75
2020-11-24,5.62
2020-11-23,5.38
2020-11-20,5.23
2020-11-19,5.32
2020-11-18,5.25
2020-11-17,5.27
2020-11-16,5.1
2020-11-13,5.12
2020-11-12,5.16
2020-11-11,5.08
2020-11-10,5.15
2020-11-09,5.07
2020-11-06,5.06
2020-11-05,5.05
2020-11-04,5.03
2020-11-03,4.96
2020-11-02,5.01
2020-10-30,5.09
2020-10-29,5.08
2020-10-28,5.08
2020-10-27,5.08
2020-10-26,5.1
2020-10-23,5.14
2020-10-22,5.15
2020-10-21,5.23
2020-10-20,5.23
2020-10-19,5.35
2020-10-16,5.25
2020-10-15,5.15
2020-10-14,5.2
2020-10-13,5.19
2020-10-12,5.14
2020-10-09,5.06
2020-09-30,5.12
2020-09-29,5.12
2020-09-28,5.04
2020-09-25,5.01
2020-09-24,5.11
2020-09-23,5.15
2020-09-22,5.2
2020-09-21,5.26
2020-09-18,5.12
2020-09-17,5.12
2020-09-16,5.11
2020-09-15,5.14
2020-09-14,5.17
2020-09-11,5.12
2020-09-10,5.31
2020-09-09,5.25
2020-09-08,5.12
2020-09-07,5.11
2020-09-04,5.15
2020-09-03,5.16
2020-09-02,5.18
2020-09-01,5.13
2020-08-31,5.19
2020-08-28,5.12
2020-08-27,5.1
2020-08-26,5.16
2020-08-25,5.24
2020-08-24,5.25
2020-08-21,5.25
2020-08-20,5.32
2020-08-19,5.34
2020-08-18,5.31
2020-08-17,5.2
2020-08-14,5.21
2020-08-13,5.15
2020-08-12,5.13
2020-08-11,5.21
2020-08-10,5.15
2020-08-07,5.29
2020-08-06,5.32
2020-08-05,5.33
2020-08-04,5.39
2020-08-03,5.27
2020-07-31,5.33
2020-07-30,5.31
2020-07-29,5.2
2020-07-28,5.22
2020-07-27,5.24
2020-07-24,5.35
2020-07-23,5.43
2020-07-22,5.5
2020-07-21,5.5
2020-07-20,5.22
2020-07-17,5.24
2020-07-16,5.43
2020-07-15,5.6
2020-07-14,5.56
2020-07-13,5.41
2020-07-10,5.61
2020-07-09,5.46
2020-07-08,5.35
2020-07-07,5.63
2020-07-06,5.23
2020-07-03,5.01
2020-07-02,4.78
2020-07-01,4.71
2020-06-30,4.69
2020-06-29,4.71
2020-06-24,4.73
2020-06-23,4.76
2020-06-22,4.8
2020-06-19,5.04
2020-06-18,4.87
2020-06-17,4.83
2020-06-16,4.77
2020-06-15,4.77
2020-06-12,4.77
2020-06-11,4.84
2020-06-10,4.89
2020-06-09,4.91
2020-06-08,4.87
2020-06-05,4.86
2020-06-04,4.89
2020-06-03,4.9
2020-06-02,4.88
2020-06-01,4.82
2020-05-29,4.84
2020-05-28,4.82
2020-05-27,4.79
2020-05-26,4.72
2020-05-25,4.66
2020-05-22,4.78
2020-05-21,4.79
2020-05-20,4.84
2020-05-19,4.86
2020-05-18,4.8
2020-05-15,4.8
2020-05-14,4.8
2020-05-13,4.78
2020-05-12,4.86
2020-05-11,4.86
2020-05-08,4.85
2020-05-07,4.85
2020-05-06,4.8
2020-04-30,4.8
2020-04-29,4.79
2020-04-28,4.99
2020-04-27,5.1
2020-04-24,5.14
2020-04-23,5.2
2020-04-22,5.17
2020-04-21,5.21
2020-04-20,5.23
2020-04-17,5.24
2020-04-16,5.23
2020-04-15,5.27
2020-04-14,5.23
2020-04-13,5.24
2020-04-10,5.29
2020-04-09,5.34
2020-04-08,5.27
2020-04-07,5.25
2020-04-03,5.26
2020-04-02,5.18
2020-04-01,5.22
2020-03-31,5.27
2020-03-30,5.26
2020-03-27,5.3
2020-03-26,5.3
2020-03-25,5.34
2020-03-24,5.24
2020-03-23,5.21
2020-03-20,5.33
2020-03-19,5.36
2020-03-18,5.46
2020-03-17,5.46
2020-03-16,5.56
2020-03-13,5.46
2020-03-12,5.63
2020-03-11,5.78
2020-03-10,5.67
2020-03-09,5.82
2020-03-06,5.98
2020-03-05,5.95
2020-03-04,5.76
2020-03-03,5.84
2020-03-02,5.61
2020-02-28,5.7
2020-02-27,5.8
2020-02-26,5.68
2020-02-25,5.77
2020-02-24,5.85
2020-02-21,5.85
2020-02-20,5.79
2020-02-19,5.84
2020-02-18,5.84
2020-02-17,5.7
2020-02-14,5.67
2020-02-13,5.75
2020-02-12,5.72
2020-02-11,5.72
2020-02-10,5.56
2020-02-07,5.63
2020-02-06,5.54
2020-02-05,5.48
2020-02-04,5.39
2020-02-03,5.48
2020-01-23,6.21
2020-01-22,6.25
2020-01-21,6.32
2020-01-20,6.32
2020-01-17,6.35
2020-01-16,6.38
2020-01-15,6.45
2020-01-14,6.47
2020-01-13,6.42
2020-01-10,6.48
2020-01-09,6.46
2020-01-08,6.54
2020-01-07,6.49
2020-01-06,6.42
2020-01-03,6.46
2020-01-02,6.45
2019-12-31,6.41
2019-12-30,6.29
2019-12-27,6.26
2019-12-26,6.23
2019-12-25,6.24
2019-12-24,6.21
2019-12-23,6.29
2019-12-20,6.35
2019-12-19,6.33
2019-12-18,6.34
2019-12-17,6.28
2019-12-16,6.26
2019-12-13,6.22
2019-12-12,6.22
2019-12-11,6.24
2019-12-10,6.23
2019-12-09,6.16
2019-12-06,6.22
2019-12-05,6.2
2019-12-04,6.18
2019-12-03,6.15
2019-12-02,6.16
2019-11-29,6.15
2019-11-28,6.23
2019-11-27,6.24
2019-11-26,6.36
2019-11-25,6.22
2019-11-22,6.16
2019-11-21,6.08
2019-11-20,6.11
2019-11-19,6.05
2019-11-18,6.05
2019-11-15,6.08
2019-11-14,6.08
2019-11-13,6.08
2019-11-12,6.06
2019-11-11,6.15
2019-11-08,6.25
2019-11-07,6.24
2019-11-06,6.23
2019-11-05,6.16
2019-11-04,6.25
2019-11-01,6.21
2019-10-31,6.27
2019-10-30,6.36
2019-10-29,6.46
2019-10-28,6.42
2019-10-25,6.41
2019-10-24,6.42
2019-10-23,6.42
2019-10-22,6.4
2019-10-21,6.41
2019-10-18,6.51
2019-10-17,6.52
2019-10-16,6.57
2019-10-15,6.59
2019-10-14,6.6
2019-10-11,6.52
2019-10-10,6.53
2019-10-09,6.51
2019-10-08,6.51
2019-09-30,6.54
2019-09-27,6.46
2019-09-26,6.49
2019-09-25,6.56
2019-09-24,6.61
2019-09-23,6.69
2019-09-20,6.71
2019-09-19,6.73
2019-09-18,6.72
2019-09-17,6.88
2019-09-16,6.94
2019-09-12,6.87
2019-09-11,6.87
2019-09-10,6.87
2019-09-09,6.8
2019-09-06,6.8
2019-09-05,6.81
2019-09-04,6.74
2019-09-03,6.7
2019-09-02,6.48
2019-08-30,6.61
2019-08-29,6.56
2019-08-28,6.56
2019-08-27,6.5
2019-08-26,6.44
2019-08-23,6.57
2019-08-22,6.56
2019-08-21,6.58
2019-08-20,6.58
2019-08-19,6.47
2019-08-16,6.43
2019-08-15,6.36
2019-08-14,6.56
2019-08-13,6.46
2019-08-12,6.44
2019-08-09,6.5
2019-08-08,6.45
2019-08-07,6.48
2019-08-06,6.69
2019-08-05,6.92
2019-08-02,6.99
2019-08-01,7.07
2019-07-31,7.13
2019-07-30,7.09
2019-07-29,7.18
2019-07-26,7.05
2019-07-25,7.01
2019-07-24,6.89
2019-07-23,6.85
2019-07-22,6.88
2019-07-19,6.8
2019-07-18,6.88
2019-07-17,6.89
2019-07-16,6.83
2019-07-15,6.83
2019-07-12,6.79
2019-07-11,6.82
2019-07-10,6.88
2019-07-09,6.91
2019-07-08,7.11
2019-07-05,7.09
2019-07-04,7.42
2019-07-03,7.45
2019-07-02,7.49
2019-07-01,7.4
2019-06-28,7.36
2019-06-27,7.32
2019-06-26,7.3
2019-06-25,7.39
2019-06-24,7.38
2019-06-21,7.29
2019-06-20,7.15
2019-06-19,7.23
2019-06-18,7.15
2019-06-17,7.11
2019-06-14,7.18
2019-06-13,7.13
2019-06-12,7.19
2019-06-11,7.04
2019-06-10,6.96
2019-06-06,7.05
2019-06-05,7.13
2019-06-04,7.19
2019-06-03,7.19
2019-05-31,7.36
2019-05-30,7.32
2019-05-29,7.26
2019-05-28,7.33
2019-05-27,7.22
2019-05-24,7.23
2019-05-23,7.22
2019-05-22,7.35
2019-05-21,7.19
2019-05-20,7.15
2019-05-17,7.43
2019-05-16,7.3
2019-05-15,7.21
2019-05-14,7.18
2019-05-13,7.27
2019-05-10,7.27
2019-05-09,7.22
2019-05-08,7.18
2019-05-07,7.28
2019-05-06,7.6
2019-04-30,7.72
2019-04-29,7.93
2019-04-26,8.05
2019-04-25,8.37
2019-04-24,8.35
2019-04-23,8.54
2019-04-22,8.76
2019-04-19,8.48
2019-04-18,8.63
2019-04-17,8.72
2019-04-16,8.38
2019-04-15,8.6
2019-04-12,8.47
2019-04-11,8.57
2019-04-10,8.65
2019-04-09,8.94
2019-04-08,8.95
2019-04-04,8.46
2019-04-03,8.29
2019-04-02,8.35
2019-04-01,8.1
2019-03-29,7.72
2019-03-28,7.79
2019-03-27,7.74
2019-03-26,7.78
2019-03-25,7.88
2019-03-22,8.04
2019-03-21,8.04
2019-03-20,8.1
2019-03-19,8.07
2019-03-18,7.86
2019-03-15,7.65
2019-03-14,7.69
2019-03-13,7.8
2019-03-12,7.76
2019-03-11,7.54
2019-03-08,7.87
2019-03-07,7.87
2019-03-06,7.77
2019-03-05,7.66
2019-03-04,7.72
2019-03-01,7.73
2019-02-28,7.64
2019-02-27,7.63
2019-02-26,7.45
2019-02-25,7.12
2019-02-22,7.01
2019-02-21,7.11
2019-02-20,7.03
2019-02-19,7.07
2019-02-18,6.95
2019-02-15,6.98
2019-02-14,7.0
2019-02-13,6.95
2019-02-12,6.9
2019-02-11,6.82
2019-02-01,6.78
2019-01-31,6.75
2019-01-30,6.72
2019-01-29,6.74
2019-01-28,6.77
2019-01-25,6.73
2019-01-24,6.75
2019-01-23,6.73
2019-01-22,6.83
2019-01-21,6.88
2019-01-18,6.78
2019-01-17,6.75
2019-01-16,6.7
2019-01-15,6.69
2019-01-14,6.7
2019-01-11,6.63
2019-01-10,6.66
2019-01-09,6.64
2019-01-08,6.66
2019-01-07,6.58
2019-01-04,6.41
2019-01-03,6.48
2019-01-02,6.53
2018-12-28,6.51
2018-12-27,6.69
2018-12-26,6.63
2018-12-25,6.7
2018-12-24,6.72
2018-12-21,6.73
2018-12-20,6.72
2018-12-19,6.78
2018-12-18,6.82
2018-12-17,6.86
2018-12-14,7.02
2018-12-13,6.98
2018-12-12,6.97
2018-12-11,6.94
2018-12-10,7.0
2018-12-07,6.91
2018-12-06,6.95
2018-12-05,6.93
2018-12-04,7.01
2018-12-03,6.98
2018-11-30,6.78
2018-11-29,6.93
2018-11-28,6.84
2018-11-27,6.87
2018-11-26,6.81
2018-11-23,7.11
2018-11-22,7.16
2018-11-21,7.1
2018-11-20,7.31
2018-11-19,7.31
2018-11-16,7.35
2018-11-15,7.25
2018-11-14,7.24
2018-11-13,7.06
2018-11-12,6.98
2018-11-09,7.12
2018-11-08,7.18
2018-11-07,7.19
2018-11-06,7.24
2018-11-05,7.26
2018-11-02,7.22
2018-11-01,7.18
2018-10-31,7.18
2018-10-30,7.04
2018-10-29,7.16
2018-10-26,7.26
2018-10-25,6.84
2018-10-24,6.82
2018-10-23,6.96
2018-10-22,6.69
2018-10-19,6.38
2018-10-18,6.73
2018-10-17,6.78
2018-10-16,6.97
2018-10-15,7.45
2018-10-12,7.29
2018-10-11,7.42
2018-10-10,7.51
2018-10-09,7.11
2018-10-08,7.09
2018-09-28,7.2
2018-09-27,7.19
2018-09-26,7.16
2018-09-25,7.09
2018-09-21,7.03
2018-09-20,7.0
2018-09-19,6.92
2018-09-18,6.95
2018-09-17,7.12
2018-09-14,7.15
2018-09-13,7.05
2018-09-12,6.94
2018-09-11,7.09
2018-09-10,7.07
2018-09-07,6.96
2018-09-06,6.96
2018-09-05,7.1
2018-09-04,7.08
2018-09-03,7.06
2018-08-31,7.07
2018-08-30,7.2
2018-08-29,7.21
2018-08-28,7.17
2018-08-27,6.97
2018-08-24,7.05
2018-08-23,7.05
2018-08-22,7.03
2018-08-21,6.96
2018-08-20,6.66
2018-08-17,6.65
2018-08-16,6.59
2018-08-15,6.85
2018-08-14,6.81
2018-08-13,6.73
2018-08-10,6.9
2018-08-09,6.83
2018-08-08,6.9
2018-08-07,6.76
2018-08-06,6.72
2018-08-03,6.42
2018-08-02,6.55
2018-08-01,6.72
2018-07-31,6.72
2018-07-30,6.69
2018-07-27,6.7
2018-07-26,6.71
2018-07-25,6.75
2018-07-24,6.58
2018-07-23,6.39
2018-07-20,6.39
2018-07-19,6.38
2018-07-18,6.42
2018-07-17,6.43
2018-07-16,6.44
2018-07-13,6.47
2018-07-12,6.29
2018-07-11,6.39
2018-07-10,6.51
2018-07-09,6.45
2018-07-06,6.4
2018-07-05,6.69
2018-07-04,6.94
2018-07-03,6.84
2018-07-02,6.95
2018-06-29,6.84
2018-06-28,6.89
2018-06-27,6.9
2018-06-26,6.79
2018-06-25,7.05
2018-06-22,6.8
2018-06-21,6.91
2018-06-20,6.8
2018-06-19,7.36
2018-06-15,7.35
2018-06-14,7.19
2018-06-13,7.32
2018-06-12,7.16
2018-06-11,7.13
2018-06-08,7.31
2018-06-07,7.34
2018-06-06,7.32
2018-06-05,7.22
2018-06-04,7.2
2018-06-01,7.14
2018-05-31,7.07
2018-05-30,7.18
2018-05-29,7.2
2018-05-28,7.17
2018-05-25,7.27
2018-05-24,7.3
2018-05-23,7.47
2018-05-22,7.54
2018-05-21,7.47
2018-05-18,7.3
2018-05-17,7.25
2018-05-16,7.25
2018-05-15,7.29
2018-05-14,7.29
2018-05-11,7.29
2018-05-10,7.24
2018-05-09,7.25
2018-05-08,7.26
2018-05-07,7.17
2018-05-04,7.11
2018-05-03,7.02
2018-05-02,7.14
2018-04-27,7.12
2018-04-26,7.41
2018-04-25,7.52
2018-04-24,7.5
2018-04-23,7.57
2018-04-20,7.7
2018-04-19,7.63
2018-04-18,7.68
2018-04-17,7.64
2018-04-16,7.7
2018-04-13,7.73
2018-04-12,7.75
2018-04-11,7.78
2018-04-10,7.59
2018-04-09,7.52
2018-04-04,7.61
2018-04-03,7.56
2018-04-02,7.77
2018-03-30,7.73
2018-03-29,7.6
2018-03-28,7.66
2018-03-27,7.8
2018-03-26,7.54
2018-03-23,7.96
2018-03-22,8.18
2018-03-21,8.25
2018-03-20,8.12
2018-03-19,8.3
2018-03-16,8.47
2018-03-15,8.46
2018-03-14,8.4
2018-03-13,8.52
2018-03-12,8.56
2018-03-09,8.5
2018-03-08,8.45
2018-03-07,8.6
2018-03-06,8.33
2018-03-05,8.42
2018-03-02,8.45
2018-03-01,8.48
2018-02-28,8.5
2018-02-27,8.7
2018-02-26,8.68
2018-02-23,8.46
2018-02-22,8.37
2018-02-14,8.27
2018-02-13,8.32
2018-02-12,8.23
2018-02-09,8.74
2018-02-08,9.17
2018-02-07,9.31
2018-02-06,9.34
2018-02-05,9.2
2018-02-02,8.85
2018-02-01,9.23
2018-01-31,9.29
2018-01-30,9.31
2018-01-29,9.17
2018-01-26,9.15
2018-01-25,9.25
2018-01-24,9.4
2018-01-23,9.62
2018-01-22,9.51
2018-01-19,9.33
2018-01-18,9.32
2018-01-17,9.17
2018-01-16,9.12
2018-01-15,9.43
2018-01-12,9.45
2018-01-11,9.68
2018-01-10,9.76
2018-01-09,9.76
2018-01-08,9.57
2018-01-05,9.59
2018-01-04,9.53
2018-01-03,9.53
2018-01-02,9.22
