trade_date,open
2021-06-15,11.8
2021-06-11,11.63
2021-06-10,11.35
2021-06-09,11.44
2021-06-08,11.43
2021-06-07,11.58
2021-06-04,11.48
2021-06-03,11.68
2021-06-02,11.79
2021-06-01,11.86
2021-05-31,11.7
2021-05-28,11.9
2021-05-27,11.84
2021-05-26,12.02
2021-05-25,11.77
2021-05-24,11.82
2021-05-21,12.18
2021-05-20,11.84
2021-05-19,11.96
2021-05-18,12.25
2021-05-17,12.09
2021-05-14,12.15
2021-05-13,12.37
2021-05-12,12.36
2021-05-11,12.41
2021-05-10,12.0
2021-05-07,12.34
2021-05-06,12.25
2021-04-30,12.44
2021-04-29,12.5
2021-04-28,11.65
2021-04-27,11.59
2021-04-26,11.76
2021-04-23,11.72
2021-04-22,11.48
2021-04-21,11.57
2021-04-20,11.63
2021-04-19,11.29
2021-04-16,11.13
2021-04-15,10.99
2021-04-14,10.71
2021-04-13,10.82
2021-04-12,11.13
2021-04-09,11.21
2021-04-08,11.35
2021-04-07,11.16
2021-04-06,11.13
2021-04-02,11.24
2021-04-01,11.33
2021-03-31,11.3
2021-03-30,10.98
2021-03-29,11.45
2021-03-26,11.16
2021-03-25,11.18
2021-03-24,11.18
2021-03-23,11.8
2021-03-22,11.15
2021-03-19,11.23
2021-03-18,11.45
2021-03-17,11.52
2021-03-16,11.28
2021-03-15,11.2
2021-03-12,11.49
2021-03-11,10.73
2021-03-10,11.14
2021-03-09,10.94
2021-03-08,11.59
2021-03-05,11.12
2021-03-04,12.1
2021-03-03,12.46
2021-03-02,12.8
2021-03-01,12.36
2021-02-26,11.7
2021-02-25,12.5
2021-02-24,13.2
2021-02-23,13.6
2021-02-22,13.4
2021-02-19,13.26
2021-02-18,14.0
2021-02-10,13.89
2021-02-09,13.11
2021-02-08,12.2
2021-02-05,13.62
2021-02-04,12.98
2021-02-03,13.08
2021-02-02,13.04
2021-02-01,12.52
2021-01-29,13.37
2021-01-28,13.55
2021-01-27,13.45
2021-01-26,13.01
2021-01-25,12.77
2021-01-22,12.15
2021-01-21,11.14
2021-01-20,10.88
2021-01-19,11.17
2021-01-18,10.51
2021-01-15,10.6
2021-01-14,11.11
2021-01-13,10.16
2021-01-12,9.77
2021-01-11,10.15
2021-01-08,10.65
2021-01-07,10.36
2021-01-06,10.46
2021-01-05,10.54
2021-01-04,10.29
2020-12-31,10.05
2020-12-30,9.83
2020-12-29,10.48
2020-12-28,10.8
2020-12-25,9.65
2020-12-24,9.79
2020-12-23,9.55
2020-12-22,9.69
2020-12-21,9.63
2020-12-18,8.98
2020-12-17,8.79
2020-12-16,8.51
2020-12-15,8.5
2020-12-14,8.03
2020-12-11,8.16
2020-12-10,8.15
2020-12-09,8.25
2020-12-08,8.24
2020-12-07,8.43
2020-12-04,8.54
2020-12-03,8.57
2020-12-02,8.52
2020-12-01,8.49
2020-11-30,8.69
2020-11-27,8.68
2020-11-26,8.59
2020-11-25,8.69
2020-11-24,8.4
2020-11-23,8.41
2020-11-20,8.29
2020-11-19,8.37
2020-11-18,8.49
2020-11-17,8.39
2020-11-16,8.11
2020-11-13,8.25
2020-11-12,8.25
2020-11-11,8.29
2020-11-10,8.49
2020-11-09,8.42
2020-11-06,8.35
2020-11-05,8.27
2020-11-04,8.39
2020-11-03,8.24
2020-11-02,8.13
2020-10-30,8.31
2020-10-29,8.25
2020-10-28,8.39
2020-10-27,8.59
2020-10-26,8.52
2020-10-23,8.8
2020-10-22,8.78
2020-10-21,9.12
2020-10-20,9.05
2020-10-19,9.3
2020-10-16,9.35
2020-10-15,9.56
2020-10-14,9.49
2020-10-13,9.38
2020-10-12,9.39
2020-10-09,9.22
2020-09-30,8.48
2020-09-29,8.77
2020-09-28,8.48
2020-09-25,8.44
2020-09-24,8.92
2020-09-23,8.66
2020-09-22,8.75
2020-09-21,8.78
2020-09-18,8.51
2020-09-17,8.61
2020-09-16,8.81
2020-09-15,8.48
2020-09-14,8.48
2020-09-11,8.08
2020-09-10,8.15
2020-09-09,8.01
2020-09-08,7.85
2020-09-07,7.98
2020-09-04,7.9
2020-09-03,8.1
2020-09-02,8.2
2020-09-01,8.14
2020-08-31,8.24
2020-08-28,8.11
2020-08-27,8.05
2020-08-26,8.11
2020-08-25,8.42
2020-08-24,8.35
2020-08-21,8.6
2020-08-20,8.8
2020-08-19,8.93
2020-08-18,8.66
2020-08-17,8.65
2020-08-14,8.66
