trade_date,open
2015-05-06,32.88
2015-05-05,30.11
2015-05-04,32.07
2015-04-30,34.6
2015-04-29,32.55
2015-04-28,37.2
2015-04-27,37.61
2015-04-24,32.8
2015-04-23,31.83
2015-04-22,30.47
2015-04-21,35.49
2015-04-20,42.29
2015-04-17,38.46
2015-04-16,33.59
2015-04-15,30.35
2015-04-14,28.26
2015-04-13,24.0
2015-04-10,24.34
2015-04-09,24.51
2015-04-08,22.28
2015-04-07,20.19
2015-03-27,19.09
2015-03-26,17.07
2015-03-25,16.0
2015-03-24,16.4
2015-03-23,16.13
2015-03-20,15.85
2015-03-19,15.76
2015-03-18,14.01
2015-03-17,13.92
2015-03-16,13.86
2015-03-13,13.85
2015-03-12,13.75
2015-03-11,14.07
2015-03-10,14.77
2015-03-06,13.5
2015-03-05,12.4
2015-03-04,12.2
2015-03-03,12.66
2015-03-02,12.88
2015-02-27,12.78
2015-02-26,12.73
2015-02-25,13.41
2015-02-17,13.02
2015-02-16,12.87
2015-02-13,12.77
2015-02-12,12.07
2015-02-11,12.15
2015-02-10,11.65
2015-02-09,11.38
2015-02-06,11.75
2015-02-05,12.59
2015-02-04,12.03
2015-02-03,11.6
2015-02-02,12.2
2015-01-30,13.97
2015-01-29,13.96
2015-01-28,14.45
2015-01-27,14.65
2015-01-26,14.07
2015-01-23,14.23
2015-01-22,14.0
2015-01-21,14.25
2015-01-20,12.65
2015-01-19,12.2
2015-01-16,12.05
2015-01-15,10.73
2015-01-14,11.17
2015-01-13,10.71
2015-01-12,11.49
2015-01-09,11.44
2015-01-08,10.4
2015-01-07,9.45
2015-01-06,8.59
2015-01-05,7.81
2014-12-31,7.1
2014-10-24,6.51
2014-10-23,6.05
2014-10-22,6.04
2014-10-21,6.21
2014-10-20,6.12
2014-10-17,6.05
2014-10-16,5.41
2014-10-15,5.44
2014-10-14,5.34
2014-10-13,5.31
2014-10-10,5.33
2014-10-09,5.35
2014-10-08,5.3
2014-09-30,5.28
2014-09-29,5.26
2014-09-26,5.24
2014-09-25,5.26
2014-09-24,5.1
2014-09-23,5.07
2014-09-22,5.2
2014-09-19,5.22
2014-09-18,5.2
2014-09-17,5.2
2014-09-16,5.25
2014-09-15,5.28
2014-09-12,5.23
2014-09-11,5.34
2014-09-10,5.27
2014-09-09,5.25
2014-09-05,5.29
2014-09-03,5.13
2014-09-02,5.12
2014-09-01,5.0
2014-08-29,4.91
2014-08-28,4.91
2014-08-27,4.9
2014-08-26,5.06
2014-08-25,5.12
2014-08-22,5.08
2014-08-21,5.1
2014-08-20,5.14
2014-08-19,5.16
